"","Date","Global_active_power"
"201",2007-07-04,0.6968125
"202",2007-07-05,0.734229166666668
"203",2007-07-06,0.742725
"204",2007-07-07,0.943198611111111
"205",2007-07-08,0.756305555555556
"206",2007-07-09,0.819554166666667
"207",2007-07-10,0.630780555555556
"208",2007-07-11,0.501633333333333
"209",2007-07-12,0.742765277777778
"210",2007-07-13,0.551654166666667
"211",2007-07-14,0.8945625
"212",2007-07-15,NA
"213",2007-07-16,0.592829166666667
"214",2007-07-17,0.499744444444444
"215",2007-07-18,0.525751388888889
"216",2007-07-19,0.470754166666667
"217",2007-07-20,0.771126388888889
"218",2007-07-21,0.736283333333333
"219",2007-07-22,NA
"220",2007-07-23,0.688206944444444
"221",2007-07-24,0.573113888888889
"222",2007-07-25,0.328166666666667
"223",2007-07-26,0.642013888888889
"224",2007-07-27,0.835079166666667
"225",2007-07-28,1.12629305555555
"226",2007-07-29,0.222997222222222
"227",2007-07-30,0.324177777777778
"228",2007-07-31,0.564119444444445
"229",2007-08-01,NA
"230",2007-08-02,0.707927777777778
"231",2007-08-03,0.738447222222222
"232",2007-08-04,0.795131944444445
"233",2007-08-05,0.546595833333334
"234",2007-08-06,0.75675
"235",2007-08-07,1.03026388888889
"236",2007-08-08,0.781584722222222
"237",2007-08-09,0.744222222222222
"238",2007-08-10,0.713895833333334
"239",2007-08-11,0.758090277777778
"240",2007-08-12,0.862433333333332
"241",2007-08-13,0.800702777777777
"242",2007-08-14,0.653604166666667
"243",2007-08-15,0.827680555555555
"244",2007-08-16,0.665622222222222
"245",2007-08-17,0.701313888888889
"246",2007-08-18,0.241638888888889
"247",2007-08-19,0.987704166666665
"248",2007-08-20,0.929751388888889
"249",2007-08-21,0.446219444444444
"250",2007-08-22,0.840144444444445
"251",2007-08-23,0.772438888888889
"252",2007-08-24,NA
"253",2007-08-25,0.799222222222222
"254",2007-08-26,0.913129166666667
"255",2007-08-27,0.841479166666666
"256",2007-08-28,0.692363888888889
"257",2007-08-29,0.519438888888889
"258",2007-08-30,0.835040277777777
"259",2007-08-31,0.888765277777778
"260",2007-09-01,1.1815875
"261",2007-09-02,1.15449166666667
"262",2007-09-03,0.721473611111111
"263",2007-09-04,1.10065555555556
"264",2007-09-05,0.858730555555556
"265",2007-09-06,0.626023611111111
"266",2007-09-07,0.928122222222222
"267",2007-09-08,1.02066111111111
"268",2007-09-09,1.16632083333333
"269",2007-09-10,0.775955555555556
"270",2007-09-11,0.683036111111112
"271",2007-09-12,0.894280555555556
"272",2007-09-13,0.796098611111111
"273",2007-09-14,0.788520833333333
"274",2007-09-15,0.760633333333333
"275",2007-09-16,1.14737777777778
"276",2007-09-17,1.0147125
"277",2007-09-18,0.810777777777778
"278",2007-09-19,0.901863888888889
"279",2007-09-20,0.871897222222222
"280",2007-09-21,0.86026388888889
"281",2007-09-22,0.816786111111111
"282",2007-09-23,0.984701388888888
"283",2007-09-24,0.940645833333334
"284",2007-09-25,1.2252375
"285",2007-09-26,NA
"286",2007-09-27,0.967083333333334
"287",2007-09-28,1.1670125
"288",2007-09-29,1.59480694444444
"289",2007-09-30,1.05297916666667
"290",2007-10-01,1.19508472222222
"291",2007-10-02,1.52698888888889
"292",2007-10-03,0.889204166666667
"293",2007-10-04,1.05448472222222
"294",2007-10-05,0.968119444444445
"295",2007-10-06,1.21961111111111
"296",2007-10-07,1.46257916666667
"297",2007-10-08,0.760584722222222
"298",2007-10-09,1.17212361111111
"299",2007-10-10,0.810397222222221
"300",2007-10-11,1.2030875
"301",2007-10-12,1.32951666666667
"302",2007-10-13,1.33800555555556
"303",2007-10-14,1.431425
"304",2007-10-15,0.879395833333333
"305",2007-10-16,1.36419583333333
"306",2007-10-17,1.09509027777778
"307",2007-10-18,1.05453472222222
"308",2007-10-19,1.44836666666667
"309",2007-10-20,1.15294861111111
"310",2007-10-21,1.34856944444444
"311",2007-10-22,1.14784444444444
"312",2007-10-23,NA
"313",2007-10-24,1.29558055555556
"314",2007-10-25,1.28744305555556
"315",2007-10-26,0.998311111111111
"316",2007-10-27,1.24006111111111
"317",2007-10-28,0.355665277777778
"318",2007-10-29,0.378769444444444
"319",2007-10-30,0.5632
"320",2007-10-31,0.891118055555555
"321",2007-11-01,0.344594444444444
"322",2007-11-02,1.00250138888889
"323",2007-11-03,0.342048611111111
"324",2007-11-04,1.03172638888889
"325",2007-11-05,1.04207777777778
"326",2007-11-06,1.44609583333333
"327",2007-11-07,1.28108194444444
"328",2007-11-08,1.04240277777778
"329",2007-11-09,1.50779583333333
"330",2007-11-10,1.81361111111111
"331",2007-11-11,1.31050277777778
"332",2007-11-12,1.49732361111111
"333",2007-11-13,1.53777638888889
"334",2007-11-14,1.42221805555556
"335",2007-11-15,1.03610277777778
"336",2007-11-16,1.60399583333333
"337",2007-11-17,1.81256527777778
"338",2007-11-18,1.51656805555556
"339",2007-11-19,1.19698194444445
"340",2007-11-20,1.45545555555556
"341",2007-11-21,NA
"342",2007-11-22,1.34192916666667
"343",2007-11-23,1.75181805555556
"344",2007-11-24,1.3187875
"345",2007-11-25,0.969165277777778
"346",2007-11-26,1.09008055555556
"347",2007-11-27,1.94514722222222
"348",2007-11-28,1.14231944444444
"349",2007-11-29,NA
"350",2007-11-30,1.61925555555556
"351",2007-12-01,2.17704305555556
"352",2007-12-02,2.04596388888889
"353",2007-12-03,1.22365277777778
"354",2007-12-04,1.43585833333333
"355",2007-12-05,1.49522222222222
"356",2007-12-06,1.72773194444444
"357",2007-12-07,1.22848333333333
"358",2007-12-08,1.53708611111111
"359",2007-12-09,1.57957222222222
"360",2007-12-10,1.22135694444444
"361",2007-12-11,1.60076666666667
"362",2007-12-12,1.10282083333333
"363",2007-12-13,1.28315694444445
"364",2007-12-14,1.37139444444444
"365",2007-12-15,1.90060833333333
"366",2007-12-16,1.91820694444444
"367",2007-12-17,NA
"368",2007-12-18,1.8216625
"369",2007-12-19,1.52503611111111
"370",2007-12-20,1.35399861111111
"371",2007-12-21,1.37678888888889
"372",2007-12-22,1.81337777777778
"373",2007-12-23,1.67295
"374",2007-12-24,1.56795
"375",2007-12-25,1.87150555555555
"376",2007-12-26,1.79186111111111
"377",2007-12-27,1.75847083333333
"378",2007-12-28,2.16184166666667
"379",2007-12-29,2.29094166666667
"380",2007-12-30,1.777025
"381",2007-12-31,1.53926527777778
"382",2008-01-01,1.91648472222222
"383",2008-01-02,1.14174027777778
"384",2008-01-03,1.04868611111111
"385",2008-01-04,1.59156388888889
"386",2008-01-05,1.51614444444444
"387",2008-01-06,1.26748888888889
"388",2008-01-07,1.17764861111111
"389",2008-01-08,1.41913194444444
"390",2008-01-09,1.24197222222222
"391",2008-01-10,1.31533055555556
"392",2008-01-11,1.18459583333333
"393",2008-01-12,1.99403333333333
"394",2008-01-13,NA
"395",2008-01-14,1.40620277777778
"396",2008-01-15,1.86591111111111
"397",2008-01-16,1.48323055555556
"398",2008-01-17,1.0918625
"399",2008-01-18,1.51874166666667
"400",2008-01-19,1.3752125
"401",2008-01-20,1.20858888888889
"402",2008-01-21,1.29097083333333
"403",2008-01-22,1.61459583333333
"404",2008-01-23,1.30715833333333
"405",2008-01-24,1.14237638888889
"406",2008-01-25,1.55545555555556
"407",2008-01-26,1.96874166666667
"408",2008-01-27,1.65400416666667
"409",2008-01-28,1.60291388888889
"410",2008-01-29,1.85835
"411",2008-01-30,1.1393375
"412",2008-01-31,1.35689027777778
"413",2008-02-01,1.06573055555556
"414",2008-02-02,NA
"415",2008-02-03,1.44761666666667
"416",2008-02-04,1.13065138888889
"417",2008-02-05,1.71698333333333
"418",2008-02-06,1.15940277777778
"419",2008-02-07,1.05438194444444
"420",2008-02-08,1.35455833333333
"421",2008-02-09,1.45991388888889
"422",2008-02-10,1.5171625
"423",2008-02-11,1.17501111111111
"424",2008-02-12,1.38041527777778
"425",2008-02-13,1.31979027777778
"426",2008-02-14,1.11432083333333
"427",2008-02-15,1.39250555555556
"428",2008-02-16,1.629825
"429",2008-02-17,1.34261666666667
"430",2008-02-18,1.05166944444444
"431",2008-02-19,1.477025
"432",2008-02-20,1.56513194444444
"433",2008-02-21,1.13461805555556
"434",2008-02-22,1.20316944444444
"435",2008-02-23,NA
"436",2008-02-24,0.87708888888889
"437",2008-02-25,0.350338888888889
"438",2008-02-26,0.352166666666667
"439",2008-02-27,0.393555555555556
"440",2008-02-28,0.3536
"441",2008-02-29,0.925936111111112
"442",2008-03-01,0.792969444444445
"443",2008-03-02,0.807101388888889
"444",2008-03-03,0.722604166666667
"445",2008-03-04,1.15902083333333
"446",2008-03-05,1.41472777777778
"447",2008-03-06,1.73833888888889
"448",2008-03-07,1.29371944444444
"449",2008-03-08,1.56156944444445
"450",2008-03-09,1.08365138888889
"451",2008-03-10,1.1240875
"452",2008-03-11,1.52780694444444
"453",2008-03-12,1.23210555555556
"454",2008-03-13,1.16355138888889
"455",2008-03-14,1.534875
"456",2008-03-15,1.09465277777778
"457",2008-03-16,1.25136111111111
"458",2008-03-17,1.18535972222222
"459",2008-03-18,1.33164305555556
"460",2008-03-19,0.908644444444444
"461",2008-03-20,0.870329166666667
"462",2008-03-21,1.43502916666667
"463",2008-03-22,1.42605277777778
"464",2008-03-23,1.61527083333333
"465",2008-03-24,NA
"466",2008-03-25,1.3999
"467",2008-03-26,1.13435555555556
"468",2008-03-27,0.951959722222222
"469",2008-03-28,1.30932222222222
"470",2008-03-29,1.71607638888889
"471",2008-03-30,1.49055
"472",2008-03-31,0.956645833333334
"473",2008-04-01,1.47850833333333
"474",2008-04-02,1.17477222222222
"475",2008-04-03,0.783858333333334
"476",2008-04-04,1.13327638888889
"477",2008-04-05,1.36858472222222
"478",2008-04-06,1.17799861111111
"479",2008-04-07,1.0686375
"480",2008-04-08,1.84549722222222
"481",2008-04-09,0.846425
"482",2008-04-10,1.0262125
"483",2008-04-11,1.30393333333333
"484",2008-04-12,1.94445416666667
"485",2008-04-13,1.55068472222222
"486",2008-04-14,1.10387638888889
"487",2008-04-15,1.16000416666667
"488",2008-04-16,1.03407222222222
"489",2008-04-17,0.969348611111111
"490",2008-04-18,1.29332638888889
"491",2008-04-19,1.56507638888889
"492",2008-04-20,1.24404027777778
"493",2008-04-21,0.808441666666667
"494",2008-04-22,1.13033055555556
"495",2008-04-23,0.942588888888889
"496",2008-04-24,0.724841666666666
"497",2008-04-25,0.880370833333333
"498",2008-04-26,0.627198611111111
"499",2008-04-27,0.700166666666667
"500",2008-04-28,0.457675
"501",2008-04-29,1.36987222222222
"502",2008-04-30,0.7650875
"503",2008-05-01,0.400009722222222
"504",2008-05-02,1.04011666666667
"505",2008-05-03,0.895555555555556
"506",2008-05-04,1.02150694444444
"507",2008-05-05,0.949258333333333
"508",2008-05-06,1.24304166666667
"509",2008-05-07,0.81685
"510",2008-05-08,1.46992916666667
"511",2008-05-09,1.21338333333333
"512",2008-05-10,1.32578333333333
"513",2008-05-11,1.11869444444444
"514",2008-05-12,1.058475
"515",2008-05-13,1.02562083333333
"516",2008-05-14,1.10018194444444
"517",2008-05-15,0.807477777777778
"518",2008-05-16,NA
"519",2008-05-17,1.15100972222222
"520",2008-05-18,1.25274861111111
"521",2008-05-19,0.715459722222222
"522",2008-05-20,1.09814861111111
"523",2008-05-21,0.919522222222223
"524",2008-05-22,0.678380555555556
"525",2008-05-23,1.03119166666667
"526",2008-05-24,1.09734444444445
"527",2008-05-25,1.42257222222222
"528",2008-05-26,0.895631944444444
"529",2008-05-27,1.18659722222222
"530",2008-05-28,0.773869444444445
"531",2008-05-29,0.788247222222222
"532",2008-05-30,0.970308333333334
"533",2008-05-31,1.13990972222222
"534",2008-06-01,1.28394166666667
"535",2008-06-02,0.745841666666667
"536",2008-06-03,1.10959444444444
"537",2008-06-04,1.10341111111111
"538",2008-06-05,0.777831944444444
"539",2008-06-06,0.845634722222222
"540",2008-06-07,1.30728055555556
"541",2008-06-08,1.07105694444444
"542",2008-06-09,0.920623611111111
"543",2008-06-10,0.741034722222222
"544",2008-06-11,0.780004166666667
"545",2008-06-12,0.874536111111111
"546",2008-06-13,NA
"547",2008-06-14,0.96175
"548",2008-06-15,1.58965416666667
"549",2008-06-16,0.904891666666667
"550",2008-06-17,0.795197222222222
"551",2008-06-18,1.31500555555555
"552",2008-06-19,1.10283472222222
"553",2008-06-20,1.16396111111111
"554",2008-06-21,1.20434305555556
"555",2008-06-22,1.08778888888889
"556",2008-06-23,0.869302777777778
"557",2008-06-24,1.21836944444444
"558",2008-06-25,0.876229166666667
"559",2008-06-26,0.733347222222222
"560",2008-06-27,1.21885555555556
"561",2008-06-28,0.839444444444445
"562",2008-06-29,0.520383333333333
"563",2008-06-30,0.558469444444444
"564",2008-07-01,0.843916666666667
"565",2008-07-02,0.796668055555556
"566",2008-07-03,0.762749999999999
"567",2008-07-04,0.654180555555556
"568",2008-07-05,1.0202
"569",2008-07-06,1.25351666666667
"570",2008-07-07,0.682909722222222
"571",2008-07-08,0.782093055555556
"572",2008-07-09,0.638415277777778
"573",2008-07-10,0.868941666666667
"574",2008-07-11,0.870983333333334
"575",2008-07-12,0.922813888888889
"576",2008-07-13,NA
"577",2008-07-14,0.790226388888889
"578",2008-07-15,0.802680555555556
"579",2008-07-16,0.747959722222222
"580",2008-07-17,0.916056944444445
"581",2008-07-18,0.8761
"582",2008-07-19,0.933343055555557
"583",2008-07-20,0.653843055555556
"584",2008-07-21,0.803109722222222
"585",2008-07-22,0.514056944444444
"586",2008-07-23,0.654604166666667
"587",2008-07-24,0.759340277777778
"588",2008-07-25,0.601065277777778
"589",2008-07-26,0.566447222222222
"590",2008-07-27,0.796802777777778
"591",2008-07-28,0.573475
"592",2008-07-29,0.810109722222222
"593",2008-07-30,0.902713888888889
"594",2008-07-31,0.967109722222222
"595",2008-08-01,0.513594444444444
"596",2008-08-02,0.351233333333333
"597",2008-08-03,0.350543055555556
"598",2008-08-04,NA
"599",2008-08-05,0.574387500000001
"600",2008-08-06,0.226466666666667
"601",2008-08-07,0.232558333333333
"602",2008-08-08,0.209861111111111
"603",2008-08-09,0.249252777777778
"604",2008-08-10,0.244466666666667
"605",2008-08-11,0.258275
"606",2008-08-12,0.200683333333333
"607",2008-08-13,0.196238888888889
"608",2008-08-14,0.187679166666667
"609",2008-08-15,0.1900375
"610",2008-08-16,0.190843055555556
"611",2008-08-17,0.190830555555556
"612",2008-08-18,0.190109722222222
"613",2008-08-19,0.190758333333333
"614",2008-08-20,0.186438888888889
"615",2008-08-21,0.181456944444444
"616",2008-08-22,0.185502777777778
"617",2008-08-23,0.176834722222222
"618",2008-08-24,0.176886111111111
"619",2008-08-25,0.173818055555556
"620",2008-08-26,0.178863888888889
"621",2008-08-27,0.179245833333333
"622",2008-08-28,0.186281944444444
"623",2008-08-29,0.185825
"624",2008-08-30,0.187794444444444
"625",2008-08-31,NA
"626",2008-09-01,0.866326388888889
"627",2008-09-02,0.961218055555555
"628",2008-09-03,0.96422638888889
"629",2008-09-04,0.850847222222222
"630",2008-09-05,0.606916666666667
"631",2008-09-06,1.29762083333333
"632",2008-09-07,0.953233333333333
"633",2008-09-08,0.909252777777778
"634",2008-09-09,0.805315277777778
"635",2008-09-10,0.903308333333333
"636",2008-09-11,0.714384722222222
"637",2008-09-12,0.967195833333333
"638",2008-09-13,1.13294166666667
"639",2008-09-14,1.09467083333333
"640",2008-09-15,1.17896388888889
"641",2008-09-16,0.848515277777778
"642",2008-09-17,1.05500694444444
"643",2008-09-18,1.04534027777778
"644",2008-09-19,1.05475416666667
"645",2008-09-20,0.905972222222222
"646",2008-09-21,1.06463194444444
"647",2008-09-22,0.943447222222222
"648",2008-09-23,0.856102777777778
"649",2008-09-24,1.19329861111111
"650",2008-09-25,0.785569444444445
"651",2008-09-26,0.994062499999999
"652",2008-09-27,1.47739305555556
"653",2008-09-28,1.20215555555556
"654",2008-09-29,1.04287361111111
"655",2008-09-30,0.954865277777778
"656",2008-10-01,1.30025277777778
"657",2008-10-02,0.934265277777778
"658",2008-10-03,1.11984722222222
"659",2008-10-04,1.45867777777778
"660",2008-10-05,1.07635416666667
"661",2008-10-06,0.988737500000001
"662",2008-10-07,1.19900555555556
"663",2008-10-08,1.29206666666667
"664",2008-10-09,1.37755694444444
"665",2008-10-10,1.05440138888889
"666",2008-10-11,1.15929583333333
"667",2008-10-12,1.32495833333333
"668",2008-10-13,1.01526111111111
"669",2008-10-14,1.1174
"670",2008-10-15,1.49784444444444
"671",2008-10-16,1.09977777777778
"672",2008-10-17,1.29644861111111
"673",2008-10-18,1.55499305555555
"674",2008-10-19,1.36939861111111
"675",2008-10-20,1.15802361111111
"676",2008-10-21,1.43313611111111
"677",2008-10-22,1.1430625
"678",2008-10-23,1.27117638888889
"679",2008-10-24,1.48140694444444
"680",2008-10-25,NA
"681",2008-10-26,0.363536111111111
"682",2008-10-27,0.363813888888889
"683",2008-10-28,0.921729166666665
"684",2008-10-29,1.11984444444444
"685",2008-10-30,0.762916666666667
"686",2008-10-31,0.892938888888889
"687",2008-11-01,0.576734722222222
"688",2008-11-02,0.632370833333333
"689",2008-11-03,0.588611111111111
"690",2008-11-04,1.08494166666667
"691",2008-11-05,2.17703472222222
"692",2008-11-06,1.10308194444444
"693",2008-11-07,1.12443333333333
"694",2008-11-08,1.20356805555556
"695",2008-11-09,1.79065138888889
"696",2008-11-10,NA
"697",2008-11-11,1.70552083333333
"698",2008-11-12,NA
"699",2008-11-13,0.860041666666667
"700",2008-11-14,1.12620694444444
"701",2008-11-15,2.10529722222222
"702",2008-11-16,1.64266111111111
"703",2008-11-17,1.05808055555556
"704",2008-11-18,1.21461805555556
"705",2008-11-19,1.27794305555556
"706",2008-11-20,1.17523333333333
"707",2008-11-21,1.16245138888889
"708",2008-11-22,1.18845
"709",2008-11-23,NA
"710",2008-11-24,2.23124861111111
"711",2008-11-25,1.87697916666667
"712",2008-11-26,1.05274583333333
"713",2008-11-27,1.64042916666667
"714",2008-11-28,1.30969722222222
"715",2008-11-29,1.69074166666667
"716",2008-11-30,1.66763055555556
"717",2008-12-01,1.12259583333333
"718",2008-12-02,1.24544722222222
"719",2008-12-03,1.21886388888889
"720",2008-12-04,1.2073875
"721",2008-12-05,1.42959583333333
"722",2008-12-06,1.75266388888889
"723",2008-12-07,1.71301388888889
"724",2008-12-08,1.29766388888889
"725",2008-12-09,1.39107222222222
"726",2008-12-10,NA
"727",2008-12-11,0.994806944444444
"728",2008-12-12,1.2607875
"729",2008-12-13,1.26775972222222
"730",2008-12-14,1.39036111111111
"731",2008-12-15,1.24684027777778
"732",2008-12-16,1.24797916666667
"733",2008-12-17,1.45749027777778
"734",2008-12-18,1.20620833333333
"735",2008-12-19,1.30702222222222
"736",2008-12-20,NA
"737",2008-12-21,1.83584027777778
"738",2008-12-22,1.39986666666667
"739",2008-12-23,1.24867222222222
"740",2008-12-24,0.881693055555556
"741",2008-12-25,0.7368875
"742",2008-12-26,0.849813888888889
"743",2008-12-27,2.06400277777778
"744",2008-12-28,1.09072361111111
"745",2008-12-29,0.385609722222222
"746",2008-12-30,0.830026388888889
"747",2008-12-31,1.36401944444444
"748",2009-01-01,0.976869444444444
"749",2009-01-02,1.61632638888889
"750",2009-01-03,1.32881666666667
"751",2009-01-04,1.34721805555556
"752",2009-01-05,1.11388888888889
"753",2009-01-06,1.17351527777778
"754",2009-01-07,1.44463333333333
"755",2009-01-08,1.13421527777778
"756",2009-01-09,1.24215416666667
"757",2009-01-10,1.46038055555556
"758",2009-01-11,1.37221388888889
"759",2009-01-12,1.10366527777778
"760",2009-01-13,1.51569444444445
"761",2009-01-14,NA
"762",2009-01-15,1.08615833333333
"763",2009-01-16,1.92121805555556
"764",2009-01-17,2.30404166666667
"765",2009-01-18,2.1904125
"766",2009-01-19,1.1804625
"767",2009-01-20,1.20696388888889
"768",2009-01-21,1.20794027777778
"769",2009-01-22,0.859275
"770",2009-01-23,1.32676111111111
"771",2009-01-24,1.5283125
"772",2009-01-25,1.97476666666667
"773",2009-01-26,1.16282777777778
"774",2009-01-27,0.989604166666667
"775",2009-01-28,1.89009305555556
"776",2009-01-29,1.09284583333333
"777",2009-01-30,1.4298875
"778",2009-01-31,2.30059166666667
"779",2009-02-01,NA
"780",2009-02-02,1.11340277777778
"781",2009-02-03,1.29749305555556
"782",2009-02-04,1.708975
"783",2009-02-05,1.1452
"784",2009-02-06,1.42249722222222
"785",2009-02-07,2.17467777777778
"786",2009-02-08,1.51587916666667
"787",2009-02-09,1.18516527777778
"788",2009-02-10,1.34987638888889
"789",2009-02-11,1.83290972222222
"790",2009-02-12,1.367125
"791",2009-02-13,1.17362638888889
"792",2009-02-14,NA
"793",2009-02-15,1.10141111111111
"794",2009-02-16,0.915968055555555
"795",2009-02-17,NA
"796",2009-02-18,0.573923611111111
"797",2009-02-19,0.511991666666667
"798",2009-02-20,1.30606666666667
